[2025-08-10T00:00:01.914+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2025-08-10T00:00:01.928+0000] {taskinstance.py:2614} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: stream_generator.generator_stream_data scheduled__2025-08-09T00:00:00+00:00 [queued]>
[2025-08-10T00:00:01.934+0000] {taskinstance.py:2614} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: stream_generator.generator_stream_data scheduled__2025-08-09T00:00:00+00:00 [queued]>
[2025-08-10T00:00:01.934+0000] {taskinstance.py:2867} INFO - Starting attempt 1 of 1
[2025-08-10T00:00:01.943+0000] {taskinstance.py:2890} INFO - Executing <Task(StreamProduceOperator): generator_stream_data> on 2025-08-09 00:00:00+00:00
[2025-08-10T00:00:01.951+0000] {standard_task_runner.py:104} INFO - Running: ['***', 'tasks', 'run', 'stream_generator', 'generator_stream_data', 'scheduled__2025-08-09T00:00:00+00:00', '--job-id', '875', '--raw', '--subdir', 'DAGS_FOLDER/streams_generator.py', '--cfg-path', '/tmp/tmp2chcnp6i']
[2025-08-10T00:00:01.951+0000] {logging_mixin.py:190} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:70 DeprecationWarning: This process (pid=1773) is multi-threaded, use of fork() may lead to deadlocks in the child.
[2025-08-10T00:00:01.959+0000] {standard_task_runner.py:105} INFO - Job 875: Subtask generator_stream_data
[2025-08-10T00:00:01.959+0000] {standard_task_runner.py:72} INFO - Started process 1776 to run task
[2025-08-10T00:00:01.997+0000] {task_command.py:467} INFO - Running <TaskInstance: stream_generator.generator_stream_data scheduled__2025-08-09T00:00:00+00:00 [running]> on host 65480d99695f
[2025-08-10T00:00:02.050+0000] {taskinstance.py:3134} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='GGCODE' AIRFLOW_CTX_DAG_ID='stream_generator' AIRFLOW_CTX_TASK_ID='generator_stream_data' AIRFLOW_CTX_EXECUTION_DATE='2025-08-09T00:00:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2025-08-09T00:00:00+00:00'
[2025-08-10T00:00:02.051+0000] {taskinstance.py:732} INFO - ::endgroup::
[2025-08-10T00:00:02.325+0000] {conn.py:396} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=bootstrap-0 host=kafka-broker-2:19092 <connecting> [IPv4 ('172.18.0.8', 19092)]>: connecting to kafka-broker-2:19092 [('172.18.0.8', 19092) IPv4]
[2025-08-10T00:00:02.346+0000] {conn.py:618} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=bootstrap-0 host=kafka-broker-2:19092 <checking_api_versions_recv> [IPv4 ('172.18.0.8', 19092)]>: Broker version identified as 2.6
[2025-08-10T00:00:02.347+0000] {conn.py:457} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=bootstrap-0 host=kafka-broker-2:19092 <connected> [IPv4 ('172.18.0.8', 19092)]>: Connection complete.
[2025-08-10T00:00:02.451+0000] {conn.py:396} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=5 host=kafka-broker-2:19092 <connecting> [IPv4 ('172.18.0.8', 19092)]>: connecting to kafka-broker-2:19092 [('172.18.0.8', 19092) IPv4]
[2025-08-10T00:00:02.451+0000] {conn.py:457} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=5 host=kafka-broker-2:19092 <connected> [IPv4 ('172.18.0.8', 19092)]>: Connection complete.
[2025-08-10T00:00:02.452+0000] {conn.py:945} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=bootstrap-0 host=kafka-broker-2:19092 <connected> [IPv4 ('172.18.0.8', 19092)]>: Closing connection. 
[2025-08-10T00:00:02.475+0000] {cluster.py:316} ERROR - Topic stream_data not found in cluster metadata
[2025-08-10T00:00:02.586+0000] {cluster.py:316} ERROR - Topic stream_data not found in cluster metadata
[2025-08-10T00:00:02.690+0000] {cluster.py:316} ERROR - Topic stream_data not found in cluster metadata
[2025-08-10T00:00:02.793+0000] {cluster.py:316} ERROR - Topic stream_data not found in cluster metadata
[2025-08-10T00:00:02.920+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Kerry Eaton', 'song': 'Quantum', 'album': 'Afterglow', 'genre': 'Electronic', 'artist': 'Amanda Morgan', 'stream_date': '2025-03-26'}
[2025-08-10T00:00:03.046+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Keith Charles', 'song': 'Fragment', 'album': 'Daybreak', 'genre': 'Electronic', 'artist': 'Charles Brown', 'stream_date': '2024-10-15'}
[2025-08-10T00:00:03.048+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Brandon Lynn', 'song': 'Ember', 'album': 'Limelight', 'genre': 'Classical', 'artist': 'Cody Johnson', 'stream_date': '2024-10-09'}
[2025-08-10T00:00:03.048+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Jennifer Wilson', 'song': 'Eclipse', 'album': 'Islands', 'genre': 'Classical', 'artist': 'Maria Heath', 'stream_date': '2024-10-10'}
[2025-08-10T00:00:03.049+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'David Williams', 'song': 'Fragment', 'album': 'Limelight', 'genre': 'Classical', 'artist': 'James Nelson', 'stream_date': '2024-11-22'}
[2025-08-10T00:00:03.051+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Leslie Bradshaw', 'song': 'Anthem', 'album': 'Ascension', 'genre': 'Hip-Hop', 'artist': 'Ashley Kelly', 'stream_date': '2025-01-21'}
[2025-08-10T00:00:03.051+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Robert Matthews', 'song': 'Zenith', 'album': 'Sanctuary', 'genre': 'Pop', 'artist': 'Ashley Pena', 'stream_date': '2025-04-07'}
[2025-08-10T00:00:03.052+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Jason Hanson', 'song': 'Velocity', 'album': 'Nightfall', 'genre': 'Jazz', 'artist': 'John West', 'stream_date': '2025-03-14'}
[2025-08-10T00:00:03.052+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Amy King', 'song': 'Spectrum', 'album': 'Utopia', 'genre': 'Pop', 'artist': 'Austin Harmon MD', 'stream_date': '2025-01-09'}
[2025-08-10T00:00:03.053+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'John Wallace', 'song': 'Solace', 'album': 'Rebellion', 'genre': 'Metal', 'artist': 'Kenneth Murphy', 'stream_date': '2025-03-23'}
[2025-08-10T00:00:03.054+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Christy Mason', 'song': 'Vapor', 'album': 'Threshold', 'genre': 'Classical', 'artist': 'Jonathan Guerrero', 'stream_date': '2025-05-12'}
[2025-08-10T00:00:03.055+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Taylor Yoder', 'song': 'Infinity', 'album': 'Islands', 'genre': 'Reggae', 'artist': 'Anthony Chavez', 'stream_date': '2025-07-20'}
[2025-08-10T00:00:03.055+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Diane Robinson', 'song': 'Vapor', 'album': 'Ascension', 'genre': 'Electronic', 'artist': 'Mary Chapman', 'stream_date': '2024-11-25'}
[2025-08-10T00:00:03.055+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Amy Sampson', 'song': 'Pulse', 'album': 'Islands', 'genre': 'Pop', 'artist': 'Nathan Jackson', 'stream_date': '2025-03-10'}
[2025-08-10T00:00:03.057+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Benjamin Jarvis', 'song': 'Equinox', 'album': 'Utopia', 'genre': 'R&B', 'artist': 'Brandon Randolph', 'stream_date': '2024-09-06'}
[2025-08-10T00:00:03.057+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'James Lewis', 'song': 'Vapor', 'album': 'Rebellion', 'genre': 'Reggae', 'artist': 'Kyle Cox', 'stream_date': '2024-12-27'}
[2025-08-10T00:00:03.059+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Dorothy Michael', 'song': 'Constellation', 'album': 'Limelight', 'genre': 'Rock', 'artist': 'Andrea Miller', 'stream_date': '2024-12-15'}
[2025-08-10T00:00:03.059+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Erica Lowery', 'song': 'Cascade', 'album': 'Static', 'genre': 'Electronic', 'artist': 'Derek Boyd', 'stream_date': '2025-06-21'}
[2025-08-10T00:00:03.060+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Dennis Nunez', 'song': 'Mosaic', 'album': 'Visions', 'genre': 'R&B', 'artist': 'Kristy Stephens', 'stream_date': '2025-07-23'}
[2025-08-10T00:00:03.062+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Mrs. Cynthia Underwood MD', 'song': 'Phoenix', 'album': 'Elysium', 'genre': 'R&B', 'artist': 'Brandon Nelson', 'stream_date': '2025-07-22'}
[2025-08-10T00:00:03.062+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Deborah Hoffman', 'song': 'Ember', 'album': 'Visions', 'genre': 'Pop', 'artist': 'Larry Finley', 'stream_date': '2025-05-25'}
[2025-08-10T00:00:03.063+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Antonio Barnes', 'song': 'Momentum', 'album': 'Visions', 'genre': 'Country', 'artist': 'Stephanie Christensen', 'stream_date': '2025-03-10'}
[2025-08-10T00:00:03.063+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Tammy Jones', 'song': 'Mirage', 'album': 'Elysium', 'genre': 'Pop', 'artist': 'Mrs. Jessica Hudson', 'stream_date': '2025-07-01'}
[2025-08-10T00:00:03.064+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Brian Lawson', 'song': 'Luminous', 'album': 'Limelight', 'genre': 'Hip-Hop', 'artist': 'Kelly Brooks', 'stream_date': '2025-04-14'}
[2025-08-10T00:00:03.064+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Mark Yu', 'song': 'Phoenix', 'album': 'Visions', 'genre': 'Hip-Hop', 'artist': 'Shawn Garcia', 'stream_date': '2024-12-01'}
[2025-08-10T00:00:03.065+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Michelle White', 'song': 'Quantum', 'album': 'Exodus', 'genre': 'Country', 'artist': 'Taylor Davis', 'stream_date': '2024-11-15'}
[2025-08-10T00:00:03.067+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Frederick Bates Jr.', 'song': 'Paradox', 'album': 'Visions', 'genre': 'Country', 'artist': 'Albert Key', 'stream_date': '2025-03-21'}
[2025-08-10T00:00:03.069+0000] {streams_kafka_operator.py:57} INFO - 100 transactions sent has been sent to kafka stream_data!
[2025-08-10T00:00:03.070+0000] {conn.py:945} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=5 host=kafka-broker-2:19092 <connected> [IPv4 ('172.18.0.8', 19092)]>: Closing connection. 
[2025-08-10T00:00:03.071+0000] {conn.py:945} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=6 host=kafka-broker-3:19092 <connected> [IPv4 ('172.18.0.12', 19092)]>: Closing connection. 
[2025-08-10T00:00:03.076+0000] {taskinstance.py:341} INFO - ::group::Post task execution logs
[2025-08-10T00:00:03.076+0000] {taskinstance.py:353} INFO - Marking task as SUCCESS. dag_id=stream_generator, task_id=generator_stream_data, run_id=scheduled__2025-08-09T00:00:00+00:00, execution_date=20250809T000000, start_date=20250810T000001, end_date=20250810T000003
[2025-08-10T00:00:03.116+0000] {local_task_job_runner.py:266} INFO - Task exited with return code 0
[2025-08-10T00:00:03.124+0000] {taskinstance.py:3901} INFO - 0 downstream tasks scheduled from follow-on schedule check
[2025-08-10T00:00:03.125+0000] {local_task_job_runner.py:245} INFO - ::endgroup::
