[2025-08-07T00:06:40.023+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2025-08-07T00:06:40.032+0000] {taskinstance.py:2614} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: stream_generator.generator_stream_data scheduled__2025-08-06T00:00:00+00:00 [queued]>
[2025-08-07T00:06:40.038+0000] {taskinstance.py:2614} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: stream_generator.generator_stream_data scheduled__2025-08-06T00:00:00+00:00 [queued]>
[2025-08-07T00:06:40.039+0000] {taskinstance.py:2867} INFO - Starting attempt 1 of 1
[2025-08-07T00:06:40.046+0000] {taskinstance.py:2890} INFO - Executing <Task(StreamProduceOperator): generator_stream_data> on 2025-08-06 00:00:00+00:00
[2025-08-07T00:06:40.050+0000] {logging_mixin.py:190} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:70 DeprecationWarning: This process (pid=222) is multi-threaded, use of fork() may lead to deadlocks in the child.
[2025-08-07T00:06:40.050+0000] {standard_task_runner.py:104} INFO - Running: ['***', 'tasks', 'run', 'stream_generator', 'generator_stream_data', 'scheduled__2025-08-06T00:00:00+00:00', '--job-id', '816', '--raw', '--subdir', 'DAGS_FOLDER/streams_generator.py', '--cfg-path', '/tmp/tmp_kjt8caf']
[2025-08-07T00:06:40.053+0000] {standard_task_runner.py:72} INFO - Started process 226 to run task
[2025-08-07T00:06:40.053+0000] {standard_task_runner.py:105} INFO - Job 816: Subtask generator_stream_data
[2025-08-07T00:06:40.086+0000] {task_command.py:467} INFO - Running <TaskInstance: stream_generator.generator_stream_data scheduled__2025-08-06T00:00:00+00:00 [running]> on host 705dc7a53065
[2025-08-07T00:06:40.124+0000] {taskinstance.py:3134} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='GGCODE' AIRFLOW_CTX_DAG_ID='stream_generator' AIRFLOW_CTX_TASK_ID='generator_stream_data' AIRFLOW_CTX_EXECUTION_DATE='2025-08-06T00:00:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2025-08-06T00:00:00+00:00'
[2025-08-07T00:06:40.125+0000] {taskinstance.py:732} INFO - ::endgroup::
[2025-08-07T00:06:40.280+0000] {conn.py:396} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=bootstrap-0 host=kafka-broker-2:19092 <connecting> [IPv4 ('172.18.0.8', 19092)]>: connecting to kafka-broker-2:19092 [('172.18.0.8', 19092) IPv4]
[2025-08-07T00:06:40.284+0000] {conn.py:618} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=bootstrap-0 host=kafka-broker-2:19092 <checking_api_versions_recv> [IPv4 ('172.18.0.8', 19092)]>: Broker version identified as 2.6
[2025-08-07T00:06:40.284+0000] {conn.py:457} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=bootstrap-0 host=kafka-broker-2:19092 <connected> [IPv4 ('172.18.0.8', 19092)]>: Connection complete.
[2025-08-07T00:06:40.389+0000] {conn.py:396} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=4 host=kafka-broker-1:19092 <connecting> [IPv4 ('172.18.0.9', 19092)]>: connecting to kafka-broker-1:19092 [('172.18.0.9', 19092) IPv4]
[2025-08-07T00:06:40.390+0000] {conn.py:457} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=4 host=kafka-broker-1:19092 <connected> [IPv4 ('172.18.0.9', 19092)]>: Connection complete.
[2025-08-07T00:06:40.391+0000] {conn.py:945} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=bootstrap-0 host=kafka-broker-2:19092 <connected> [IPv4 ('172.18.0.8', 19092)]>: Closing connection. 
[2025-08-07T00:06:40.395+0000] {cluster.py:316} ERROR - Topic stream_data not found in cluster metadata
[2025-08-07T00:06:40.499+0000] {cluster.py:316} ERROR - Topic stream_data not found in cluster metadata
[2025-08-07T00:06:40.605+0000] {cluster.py:316} ERROR - Topic stream_data not found in cluster metadata
[2025-08-07T00:06:40.711+0000] {cluster.py:316} ERROR - Topic stream_data not found in cluster metadata
[2025-08-07T00:06:40.816+0000] {cluster.py:316} ERROR - Topic stream_data not found in cluster metadata
[2025-08-07T00:06:40.921+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Javier Martinez', 'song': 'Paradox', 'album': 'Islands', 'genre': 'Hip-Hop', 'artist': 'Amanda Gibson', 'stream_date': '2024-08-17'}
[2025-08-07T00:06:40.979+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Lauren Nunez', 'song': 'Infinity', 'album': 'Static', 'genre': 'Rock', 'artist': 'Brenda Powell MD', 'stream_date': '2024-10-05'}
[2025-08-07T00:06:40.980+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Rebecca Holden', 'song': 'Gravity', 'album': 'Limelight', 'genre': 'Metal', 'artist': 'Gabriela Bartlett', 'stream_date': '2025-04-13'}
[2025-08-07T00:06:40.980+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Timothy Klein', 'song': 'Velocity', 'album': 'Islands', 'genre': 'Country', 'artist': 'Timothy Evans', 'stream_date': '2024-11-28'}
[2025-08-07T00:06:40.981+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Jonathan Smith', 'song': 'Celestial', 'album': 'Elysium', 'genre': 'Rock', 'artist': 'Jessica Maxwell', 'stream_date': '2025-04-13'}
[2025-08-07T00:06:40.981+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Allen Thompson', 'song': 'Paradox', 'album': 'Utopia', 'genre': 'Classical', 'artist': 'Eddie Shepherd', 'stream_date': '2024-11-13'}
[2025-08-07T00:06:40.982+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Jonathan Pena', 'song': 'Serenity', 'album': 'Visions', 'genre': 'Classical', 'artist': 'Tabitha Graham', 'stream_date': '2025-01-17'}
[2025-08-07T00:06:40.982+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Raymond Jenkins', 'song': 'Pulse!', 'album': 'Exodus', 'genre': 'Jazz', 'artist': 'Sara Roberts', 'stream_date': '2024-12-16'}
[2025-08-07T00:06:40.982+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Miss Sabrina Thomas', 'song': 'Euphoria', 'album': 'Daybreak', 'genre': 'Classical', 'artist': 'Jacqueline Thomas', 'stream_date': '2024-08-11'}
[2025-08-07T00:06:40.984+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Lori Davis', 'song': 'Solace', 'album': 'Paragon', 'genre': 'Hip-Hop', 'artist': 'Tyler Robinson', 'stream_date': '2025-03-20'}
[2025-08-07T00:06:40.985+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Shannon Gomez', 'song': 'Celestial', 'album': 'Nightfall', 'genre': 'Jazz', 'artist': 'Zachary Quinn', 'stream_date': '2025-06-02'}
[2025-08-07T00:06:40.985+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Matthew Neal', 'song': 'Pulse!', 'album': 'Limelight', 'genre': 'Hip-Hop', 'artist': 'Jason Khan', 'stream_date': '2025-05-31'}
[2025-08-07T00:06:40.986+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Leslie Salas', 'song': 'Velvet', 'album': 'Afterglow', 'genre': 'Metal', 'artist': 'Susan Williams', 'stream_date': '2025-04-06'}
[2025-08-07T00:06:40.987+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Amanda Malone', 'song': 'Aurora?', 'album': 'Elysium', 'genre': 'R&B', 'artist': 'Daniel Stewart', 'stream_date': '2025-08-06'}
[2025-08-07T00:06:40.990+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Denise Morton DDS', 'song': 'Quantum', 'album': 'Islands', 'genre': 'Reggae', 'artist': 'Anna Hess PhD', 'stream_date': '2025-07-20'}
[2025-08-07T00:06:40.991+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Marc Jones', 'song': 'Pulse!', 'album': 'Rebellion', 'genre': 'Hip-Hop', 'artist': 'Deborah Rivas', 'stream_date': '2025-02-28'}
[2025-08-07T00:06:40.991+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Debra Bender', 'song': 'Luminous', 'album': 'Sanctuary', 'genre': 'Electronic', 'artist': 'Laura Sanders', 'stream_date': '2025-06-22'}
[2025-08-07T00:06:40.992+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Martin Grant', 'song': 'Solstice', 'album': 'Nightfall', 'genre': 'Reggae', 'artist': 'Charlotte Nelson', 'stream_date': '2025-03-23'}
[2025-08-07T00:06:40.993+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'William Morris', 'song': 'Equinox', 'album': 'Islands', 'genre': 'Country', 'artist': 'Cindy Hardin MD', 'stream_date': '2025-03-26'}
[2025-08-07T00:06:40.994+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Jaclyn Jackson DDS', 'song': 'Ember!', 'album': 'Nightfall', 'genre': 'Pop', 'artist': 'Christine Howell', 'stream_date': '2024-10-24'}
[2025-08-07T00:06:40.995+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Tasha Charles', 'song': 'Vortex', 'album': 'Visions', 'genre': 'Pop', 'artist': 'Jacob Smith', 'stream_date': '2025-08-15'}
[2025-08-07T00:06:40.995+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'John Carson', 'song': 'Fragment', 'album': 'Visions', 'genre': 'Country', 'artist': 'Virginia Lewis', 'stream_date': '2025-06-08'}
[2025-08-07T00:06:40.996+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Amanda Rivas', 'song': 'Whispers', 'album': 'Elysium', 'genre': 'Rock', 'artist': 'Rachel Lawrence', 'stream_date': '2024-08-11'}
[2025-08-07T00:06:40.996+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Justin Perez', 'song': 'Spectrum', 'album': 'Ascension', 'genre': 'Electronic', 'artist': 'James Diaz', 'stream_date': '2025-02-05'}
[2025-08-07T00:06:40.997+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Kathleen Santana', 'song': 'Reverie', 'album': 'Exodus', 'genre': 'Jazz', 'artist': 'Michelle Mathis', 'stream_date': '2024-09-17'}
[2025-08-07T00:06:40.997+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Carrie Kelly', 'song': 'Mosaic', 'album': 'Nightfall', 'genre': 'R&B', 'artist': 'Gerald Stevens Jr.', 'stream_date': '2024-10-13'}
[2025-08-07T00:06:40.998+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Barbara Hernandez', 'song': 'Radiant', 'album': 'Daybreak', 'genre': 'Hip-Hop', 'artist': 'Janice Dickson', 'stream_date': '2025-04-10'}
[2025-08-07T00:06:40.998+0000] {streams_kafka_operator.py:57} INFO - 100 transactions sent has been sent to kafka stream_data!
[2025-08-07T00:06:40.999+0000] {conn.py:945} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=4 host=kafka-broker-1:19092 <connected> [IPv4 ('172.18.0.9', 19092)]>: Closing connection. 
[2025-08-07T00:06:40.999+0000] {conn.py:945} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=5 host=kafka-broker-2:19092 <connected> [IPv4 ('172.18.0.8', 19092)]>: Closing connection. 
[2025-08-07T00:06:41.002+0000] {taskinstance.py:341} INFO - ::group::Post task execution logs
[2025-08-07T00:06:41.002+0000] {taskinstance.py:353} INFO - Marking task as SUCCESS. dag_id=stream_generator, task_id=generator_stream_data, run_id=scheduled__2025-08-06T00:00:00+00:00, execution_date=20250806T000000, start_date=20250807T000640, end_date=20250807T000641
[2025-08-07T00:06:41.016+0000] {local_task_job_runner.py:266} INFO - Task exited with return code 0
[2025-08-07T00:06:41.028+0000] {taskinstance.py:3901} INFO - 0 downstream tasks scheduled from follow-on schedule check
[2025-08-07T00:06:41.029+0000] {local_task_job_runner.py:245} INFO - ::endgroup::
