[2025-08-07T18:02:16.777+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2025-08-07T18:02:16.796+0000] {taskinstance.py:2614} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: stream_generator.generator_stream_data manual__2025-08-07T18:02:16.379953+00:00 [queued]>
[2025-08-07T18:02:16.806+0000] {taskinstance.py:2614} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: stream_generator.generator_stream_data manual__2025-08-07T18:02:16.379953+00:00 [queued]>
[2025-08-07T18:02:16.809+0000] {taskinstance.py:2867} INFO - Starting attempt 1 of 1
[2025-08-07T18:02:16.819+0000] {taskinstance.py:2890} INFO - Executing <Task(StreamProduceOperator): generator_stream_data> on 2025-08-07 18:02:16.379953+00:00
[2025-08-07T18:02:16.823+0000] {logging_mixin.py:190} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:70 DeprecationWarning: This process (pid=302) is multi-threaded, use of fork() may lead to deadlocks in the child.
[2025-08-07T18:02:16.824+0000] {standard_task_runner.py:72} INFO - Started process 307 to run task
[2025-08-07T18:02:16.824+0000] {standard_task_runner.py:104} INFO - Running: ['***', 'tasks', 'run', 'stream_generator', 'generator_stream_data', 'manual__2025-08-07T18:02:16.379953+00:00', '--job-id', '823', '--raw', '--subdir', 'DAGS_FOLDER/streams_generator.py', '--cfg-path', '/tmp/tmpu82s1tct']
[2025-08-07T18:02:16.825+0000] {standard_task_runner.py:105} INFO - Job 823: Subtask generator_stream_data
[2025-08-07T18:02:16.859+0000] {task_command.py:467} INFO - Running <TaskInstance: stream_generator.generator_stream_data manual__2025-08-07T18:02:16.379953+00:00 [running]> on host 661704bd25df
[2025-08-07T18:02:16.949+0000] {taskinstance.py:3134} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='GGCODE' AIRFLOW_CTX_DAG_ID='stream_generator' AIRFLOW_CTX_TASK_ID='generator_stream_data' AIRFLOW_CTX_EXECUTION_DATE='2025-08-07T18:02:16.379953+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='manual__2025-08-07T18:02:16.379953+00:00'
[2025-08-07T18:02:16.950+0000] {taskinstance.py:732} INFO - ::endgroup::
[2025-08-07T18:02:17.133+0000] {conn.py:396} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=bootstrap-0 host=kafka-broker-2:19092 <connecting> [IPv4 ('172.18.0.11', 19092)]>: connecting to kafka-broker-2:19092 [('172.18.0.11', 19092) IPv4]
[2025-08-07T18:02:17.138+0000] {conn.py:618} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=bootstrap-0 host=kafka-broker-2:19092 <checking_api_versions_recv> [IPv4 ('172.18.0.11', 19092)]>: Broker version identified as 2.6
[2025-08-07T18:02:17.138+0000] {conn.py:457} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=bootstrap-0 host=kafka-broker-2:19092 <connected> [IPv4 ('172.18.0.11', 19092)]>: Connection complete.
[2025-08-07T18:02:17.242+0000] {conn.py:396} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=6 host=kafka-broker-3:19092 <connecting> [IPv4 ('172.18.0.10', 19092)]>: connecting to kafka-broker-3:19092 [('172.18.0.10', 19092) IPv4]
[2025-08-07T18:02:17.243+0000] {conn.py:457} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=6 host=kafka-broker-3:19092 <connected> [IPv4 ('172.18.0.10', 19092)]>: Connection complete.
[2025-08-07T18:02:17.243+0000] {conn.py:945} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=bootstrap-0 host=kafka-broker-2:19092 <connected> [IPv4 ('172.18.0.11', 19092)]>: Closing connection. 
[2025-08-07T18:02:17.245+0000] {cluster.py:316} ERROR - Topic stream_data not found in cluster metadata
[2025-08-07T18:02:17.349+0000] {cluster.py:316} ERROR - Topic stream_data not found in cluster metadata
[2025-08-07T18:02:17.453+0000] {cluster.py:316} ERROR - Topic stream_data not found in cluster metadata
[2025-08-07T18:02:17.556+0000] {cluster.py:316} ERROR - Topic stream_data not found in cluster metadata
[2025-08-07T18:02:17.660+0000] {cluster.py:316} ERROR - Topic stream_data not found in cluster metadata
[2025-08-07T18:02:17.764+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Mr. Jacob Glass DVM', 'song': 'Luminous', 'album': 'Exodus', 'genre': 'Rock', 'artist': 'Duane Jackson', 'stream_date': '2024-11-20'}
[2025-08-07T18:02:17.819+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Adrian Castaneda', 'song': 'Cascade', 'album': 'Threshold', 'genre': 'Pop', 'artist': 'Joshua Jacobs', 'stream_date': '2024-12-15'}
[2025-08-07T18:02:17.820+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Brittany Taylor', 'song': 'Aurora', 'album': 'Threshold', 'genre': 'Reggae', 'artist': 'Rebecca Barnes', 'stream_date': '2025-02-22'}
[2025-08-07T18:02:17.821+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Kevin Barnes', 'song': 'Euphoria', 'album': 'Limelight', 'genre': 'Hip-Hop', 'artist': 'Jennifer Armstrong', 'stream_date': '2024-10-25'}
[2025-08-07T18:02:17.821+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Jeffrey Bishop', 'song': 'Equinox', 'album': 'Ascension', 'genre': 'R&B', 'artist': 'Mark Anderson', 'stream_date': '2024-11-28'}
[2025-08-07T18:02:17.822+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Joseph Gutierrez', 'song': 'Celestial', 'album': 'Rebellion', 'genre': 'Metal', 'artist': 'Sarah Spencer', 'stream_date': '2024-12-03'}
[2025-08-07T18:02:17.823+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Lori Davis', 'song': 'Equinox', 'album': 'Afterglow', 'genre': 'Country', 'artist': 'Katelyn Patterson', 'stream_date': '2025-05-21'}
[2025-08-07T18:02:17.823+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Miss Heather Johnson MD', 'song': 'Quantum', 'album': 'Rebellion', 'genre': 'Electronic', 'artist': 'Rebecca Turner', 'stream_date': '2025-02-09'}
[2025-08-07T18:02:17.824+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Joanna Brown', 'song': 'Quantum', 'album': 'Visions', 'genre': 'Hip-Hop', 'artist': 'Jacqueline Moreno', 'stream_date': '2025-07-16'}
[2025-08-07T18:02:17.825+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'John Delgado', 'song': 'Ember', 'album': 'Utopia', 'genre': 'Electronic', 'artist': 'Joseph Matthews', 'stream_date': '2025-04-29'}
[2025-08-07T18:02:17.825+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Bryan Patton', 'song': 'Drift', 'album': 'Limelight', 'genre': 'Hip-Hop', 'artist': 'Joseph Blanchard', 'stream_date': '2025-01-23'}
[2025-08-07T18:02:17.826+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Heather Buck', 'song': 'Momentum', 'album': 'Islands', 'genre': 'Hip-Hop', 'artist': 'Alexa Willis', 'stream_date': '2025-08-11'}
[2025-08-07T18:02:17.827+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Samuel Lee', 'song': 'Celestial', 'album': 'Islands', 'genre': 'Rock', 'artist': 'Suzanne Guzman', 'stream_date': '2025-03-31'}
[2025-08-07T18:02:17.828+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Kendra Frazier', 'song': 'Pulse!', 'album': 'Daybreak', 'genre': 'Classical', 'artist': 'Dr. Andrea Williams DDS', 'stream_date': '2025-08-23'}
[2025-08-07T18:02:17.829+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Timothy Allen', 'song': 'Pulse!', 'album': 'Ascension', 'genre': 'Pop', 'artist': 'Emma Myers MD', 'stream_date': '2024-08-23'}
[2025-08-07T18:02:17.830+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Marc Russo', 'song': 'Crescendo', 'album': 'Islands', 'genre': 'Country', 'artist': 'Michael Fisher', 'stream_date': '2024-12-23'}
[2025-08-07T18:02:17.831+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'John Pruitt', 'song': 'Velocity', 'album': 'Visions', 'genre': 'Jazz', 'artist': 'Bridget Joseph', 'stream_date': '2024-12-19'}
[2025-08-07T18:02:17.831+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Mrs. Dawn Johnson', 'song': 'Celestial', 'album': 'Paragon', 'genre': 'Pop', 'artist': 'Ryan Black', 'stream_date': '2024-11-04'}
[2025-08-07T18:02:17.832+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Mr. Michael Rush', 'song': 'Paradox', 'album': 'Visions', 'genre': 'Classical', 'artist': 'Joshua Mcintosh', 'stream_date': '2024-09-07'}
[2025-08-07T18:02:17.833+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Charles Spencer', 'song': 'Horizon!', 'album': 'Paragon', 'genre': 'Pop', 'artist': 'Jesse Ramos', 'stream_date': '2025-05-09'}
[2025-08-07T18:02:17.833+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Tonya Lutz', 'song': 'Mosaic', 'album': 'Utopia', 'genre': 'Country', 'artist': 'Kelli Hicks', 'stream_date': '2024-09-01'}
[2025-08-07T18:02:17.834+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Nancy Alexander', 'song': 'Mirage?', 'album': 'Limelight', 'genre': 'R&B', 'artist': 'Beth Stanley', 'stream_date': '2025-07-12'}
[2025-08-07T18:02:17.835+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Jeffery Kirby', 'song': 'Labyrinth', 'album': 'Ascension', 'genre': 'Pop', 'artist': 'Abigail Chapman', 'stream_date': '2024-10-02'}
[2025-08-07T18:02:17.835+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Douglas Lawrence', 'song': 'Mosaic', 'album': 'Rebellion', 'genre': 'Electronic', 'artist': 'Erika Miller DVM', 'stream_date': '2025-06-20'}
[2025-08-07T18:02:17.836+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Mrs. Pamela Hunter', 'song': 'Aurora', 'album': 'Elysium', 'genre': 'Reggae', 'artist': 'Colleen Webster', 'stream_date': '2024-12-25'}
[2025-08-07T18:02:17.837+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'William Moore', 'song': 'Euphoria', 'album': 'Threshold', 'genre': 'Country', 'artist': 'William Lowery', 'stream_date': '2024-08-16'}
[2025-08-07T18:02:17.838+0000] {streams_kafka_operator.py:57} INFO - 100 transactions sent has been sent to kafka stream_data!
[2025-08-07T18:02:17.839+0000] {conn.py:945} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=6 host=kafka-broker-3:19092 <connected> [IPv4 ('172.18.0.10', 19092)]>: Closing connection. 
[2025-08-07T18:02:17.845+0000] {taskinstance.py:341} INFO - ::group::Post task execution logs
[2025-08-07T18:02:17.845+0000] {taskinstance.py:353} INFO - Marking task as SUCCESS. dag_id=stream_generator, task_id=generator_stream_data, run_id=manual__2025-08-07T18:02:16.379953+00:00, execution_date=20250807T180216, start_date=20250807T180216, end_date=20250807T180217
[2025-08-07T18:02:17.869+0000] {local_task_job_runner.py:266} INFO - Task exited with return code 0
[2025-08-07T18:02:17.881+0000] {taskinstance.py:3901} INFO - 0 downstream tasks scheduled from follow-on schedule check
[2025-08-07T18:02:17.882+0000] {local_task_job_runner.py:245} INFO - ::endgroup::
