[2025-08-05T21:38:34.799+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2025-08-05T21:38:34.809+0000] {taskinstance.py:2614} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: stream_generator.generator_stream_data scheduled__2025-02-28T00:00:00+00:00 [queued]>
[2025-08-05T21:38:34.815+0000] {taskinstance.py:2614} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: stream_generator.generator_stream_data scheduled__2025-02-28T00:00:00+00:00 [queued]>
[2025-08-05T21:38:34.815+0000] {taskinstance.py:2867} INFO - Starting attempt 1 of 1
[2025-08-05T21:38:34.821+0000] {taskinstance.py:2890} INFO - Executing <Task(StreamProduceOperator): generator_stream_data> on 2025-02-28 00:00:00+00:00
[2025-08-05T21:38:34.825+0000] {logging_mixin.py:190} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:70 DeprecationWarning: This process (pid=354) is multi-threaded, use of fork() may lead to deadlocks in the child.
[2025-08-05T21:38:34.826+0000] {standard_task_runner.py:72} INFO - Started process 357 to run task
[2025-08-05T21:38:34.826+0000] {standard_task_runner.py:104} INFO - Running: ['***', 'tasks', 'run', 'stream_generator', 'generator_stream_data', 'scheduled__2025-02-28T00:00:00+00:00', '--job-id', '762', '--raw', '--subdir', 'DAGS_FOLDER/streams_generator.py', '--cfg-path', '/tmp/tmpup_o9apy']
[2025-08-05T21:38:34.827+0000] {standard_task_runner.py:105} INFO - Job 762: Subtask generator_stream_data
[2025-08-05T21:38:34.853+0000] {task_command.py:467} INFO - Running <TaskInstance: stream_generator.generator_stream_data scheduled__2025-02-28T00:00:00+00:00 [running]> on host 86211193b7ee
[2025-08-05T21:38:34.903+0000] {taskinstance.py:3134} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='GGCODE' AIRFLOW_CTX_DAG_ID='stream_generator' AIRFLOW_CTX_TASK_ID='generator_stream_data' AIRFLOW_CTX_EXECUTION_DATE='2025-02-28T00:00:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2025-02-28T00:00:00+00:00'
[2025-08-05T21:38:34.903+0000] {taskinstance.py:732} INFO - ::endgroup::
[2025-08-05T21:38:35.058+0000] {conn.py:396} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=bootstrap-0 host=kafka-broker-3:19092 <connecting> [IPv4 ('172.18.0.9', 19092)]>: connecting to kafka-broker-3:19092 [('172.18.0.9', 19092) IPv4]
[2025-08-05T21:38:35.060+0000] {conn.py:618} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=bootstrap-0 host=kafka-broker-3:19092 <checking_api_versions_recv> [IPv4 ('172.18.0.9', 19092)]>: Broker version identified as 2.6
[2025-08-05T21:38:35.061+0000] {conn.py:457} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=bootstrap-0 host=kafka-broker-3:19092 <connected> [IPv4 ('172.18.0.9', 19092)]>: Connection complete.
[2025-08-05T21:38:35.165+0000] {conn.py:396} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=4 host=kafka-broker-1:19092 <connecting> [IPv4 ('172.18.0.8', 19092)]>: connecting to kafka-broker-1:19092 [('172.18.0.8', 19092) IPv4]
[2025-08-05T21:38:35.166+0000] {conn.py:457} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=4 host=kafka-broker-1:19092 <connected> [IPv4 ('172.18.0.8', 19092)]>: Connection complete.
[2025-08-05T21:38:35.166+0000] {conn.py:945} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=bootstrap-0 host=kafka-broker-3:19092 <connected> [IPv4 ('172.18.0.9', 19092)]>: Closing connection. 
[2025-08-05T21:38:35.168+0000] {cluster.py:316} ERROR - Topic stream_data not found in cluster metadata
[2025-08-05T21:38:35.271+0000] {cluster.py:316} ERROR - Topic stream_data not found in cluster metadata
[2025-08-05T21:38:35.376+0000] {cluster.py:316} ERROR - Topic stream_data not found in cluster metadata
[2025-08-05T21:38:35.488+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Autumn Booker', 'song': 'Pulse', 'album': 'Threshold', 'genre': 'Classical', 'artist': 'Eric Mullins', 'stream_date': '2001-05-09'}
[2025-08-05T21:38:35.564+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Michael Butler', 'song': 'Drift', 'album': 'Paragon', 'genre': 'Classical', 'artist': 'Miranda Johnson', 'stream_date': '2017-05-27'}
[2025-08-05T21:38:35.565+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Laura Wang', 'song': 'Velocity', 'album': 'Paragon', 'genre': 'Country', 'artist': 'Rebecca Hayes DVM', 'stream_date': '1980-06-02'}
[2025-08-05T21:38:35.566+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Desiree Blackburn', 'song': 'Aurora?', 'album': 'Static', 'genre': 'Reggae', 'artist': 'Andre Marks', 'stream_date': '2000-10-22'}
[2025-08-05T21:38:35.566+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Gwendolyn Johnson', 'song': 'Vortex', 'album': 'Islands', 'genre': 'Pop', 'artist': 'Kimberly Reed', 'stream_date': '1972-10-24'}
[2025-08-05T21:38:35.567+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Regina Rosales', 'song': 'Whispers', 'album': 'Ascension', 'genre': 'Hip-Hop', 'artist': 'Brittany Mccoy', 'stream_date': '1993-11-14'}
[2025-08-05T21:38:35.568+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Daniel Moore', 'song': 'Solstice', 'album': 'Ascension', 'genre': 'Metal', 'artist': 'Alexander Sampson', 'stream_date': '1992-11-29'}
[2025-08-05T21:38:35.568+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Maria Owens', 'song': 'Mirage?', 'album': 'Static', 'genre': 'Country', 'artist': 'Gerald Gilbert', 'stream_date': '2010-05-23'}
[2025-08-05T21:38:35.570+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Victoria Valdez', 'song': 'Vortex', 'album': 'Exodus', 'genre': 'R&B', 'artist': 'Ruben Blevins', 'stream_date': '2010-01-17'}
[2025-08-05T21:38:35.570+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Melinda Allen', 'song': 'Vapor', 'album': 'Utopia', 'genre': 'Pop', 'artist': 'Michelle Warren', 'stream_date': '2016-10-23'}
[2025-08-05T21:38:35.570+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Elizabeth Davis DDS', 'song': 'Solace', 'album': 'Islands', 'genre': 'Rock', 'artist': 'Kelly Rowe', 'stream_date': '1982-08-28'}
[2025-08-05T21:38:35.571+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Nathaniel Hanna', 'song': 'Aurora', 'album': 'Daybreak', 'genre': 'Pop', 'artist': 'Brian Montgomery', 'stream_date': '1980-07-10'}
[2025-08-05T21:38:35.572+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Joseph Stanton', 'song': 'Tempest', 'album': 'Islands', 'genre': 'Country', 'artist': 'Ronald Edwards', 'stream_date': '2005-10-08'}
[2025-08-05T21:38:35.572+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Nicole James', 'song': 'Horizon!', 'album': 'Rebellion', 'genre': 'Electronic', 'artist': 'Juan Thomas', 'stream_date': '1986-11-12'}
[2025-08-05T21:38:35.573+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Kelly Bishop', 'song': 'Radiant', 'album': 'Islands', 'genre': 'Jazz', 'artist': 'Aaron Woods', 'stream_date': '1986-09-16'}
[2025-08-05T21:38:35.573+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Walter Mccullough', 'song': 'Prism!', 'album': 'Nightfall', 'genre': 'Hip-Hop', 'artist': 'Heidi Rodgers', 'stream_date': '1973-10-22'}
[2025-08-05T21:38:35.574+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Carl Wilson', 'song': 'Solace', 'album': 'Utopia', 'genre': 'Jazz', 'artist': 'Brian Odonnell', 'stream_date': '2000-01-29'}
[2025-08-05T21:38:35.574+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Vanessa Burns', 'song': 'Spectrum', 'album': 'Paragon', 'genre': 'Reggae', 'artist': 'Leslie West', 'stream_date': '1986-02-13'}
[2025-08-05T21:38:35.575+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Helen Roberson', 'song': 'Pulse!', 'album': 'Nightfall', 'genre': 'Country', 'artist': 'Patricia Bailey', 'stream_date': '1993-06-24'}
[2025-08-05T21:38:35.576+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Tony Reed', 'song': 'Celestial', 'album': 'Paragon', 'genre': 'Classical', 'artist': 'Patricia Powell', 'stream_date': '1985-03-26'}
[2025-08-05T21:38:35.577+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Jennifer Nguyen', 'song': 'Celestial', 'album': 'Exodus', 'genre': 'Electronic', 'artist': 'Timothy White', 'stream_date': '1995-09-18'}
[2025-08-05T21:38:35.577+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Linda Curry', 'song': 'Luminous', 'album': 'Ascension', 'genre': 'Rock', 'artist': 'Joseph Williams', 'stream_date': '1993-03-22'}
[2025-08-05T21:38:35.578+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Sarah Bright', 'song': 'Tempest', 'album': 'Paragon', 'genre': 'Classical', 'artist': 'Kathleen Schroeder', 'stream_date': '2010-05-29'}
[2025-08-05T21:38:35.578+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Sharon Thomas', 'song': 'Serenity', 'album': 'Utopia', 'genre': 'Reggae', 'artist': 'Catherine Golden', 'stream_date': '1973-02-23'}
[2025-08-05T21:38:35.579+0000] {streams_kafka_operator.py:57} INFO - 100 transactions sent has been sent to kafka stream_data!
[2025-08-05T21:38:35.579+0000] {conn.py:945} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=4 host=kafka-broker-1:19092 <connected> [IPv4 ('172.18.0.8', 19092)]>: Closing connection. 
[2025-08-05T21:38:35.586+0000] {taskinstance.py:341} INFO - ::group::Post task execution logs
[2025-08-05T21:38:35.586+0000] {taskinstance.py:353} INFO - Marking task as SUCCESS. dag_id=stream_generator, task_id=generator_stream_data, run_id=scheduled__2025-02-28T00:00:00+00:00, execution_date=20250228T000000, start_date=20250805T213834, end_date=20250805T213835
[2025-08-05T21:38:35.625+0000] {local_task_job_runner.py:266} INFO - Task exited with return code 0
[2025-08-05T21:38:35.634+0000] {taskinstance.py:3901} INFO - 0 downstream tasks scheduled from follow-on schedule check
[2025-08-05T21:38:35.635+0000] {local_task_job_runner.py:245} INFO - ::endgroup::
