[2025-08-05T22:29:14.385+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2025-08-05T22:29:14.398+0000] {taskinstance.py:2614} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: stream_generator.generator_stream_data manual__2025-08-05T22:29:12.592872+00:00 [queued]>
[2025-08-05T22:29:14.402+0000] {taskinstance.py:2614} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: stream_generator.generator_stream_data manual__2025-08-05T22:29:12.592872+00:00 [queued]>
[2025-08-05T22:29:14.402+0000] {taskinstance.py:2867} INFO - Starting attempt 1 of 1
[2025-08-05T22:29:14.407+0000] {taskinstance.py:2890} INFO - Executing <Task(StreamProduceOperator): generator_stream_data> on 2025-08-05 22:29:12.592872+00:00
[2025-08-05T22:29:14.415+0000] {logging_mixin.py:190} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:70 DeprecationWarning: This process (pid=3000) is multi-threaded, use of fork() may lead to deadlocks in the child.
[2025-08-05T22:29:14.417+0000] {standard_task_runner.py:72} INFO - Started process 3001 to run task
[2025-08-05T22:29:14.414+0000] {standard_task_runner.py:104} INFO - Running: ['***', 'tasks', 'run', 'stream_generator', 'generator_stream_data', 'manual__2025-08-05T22:29:12.592872+00:00', '--job-id', '772', '--raw', '--subdir', 'DAGS_FOLDER/streams_generator.py', '--cfg-path', '/tmp/tmpvn8a87dg']
[2025-08-05T22:29:14.418+0000] {standard_task_runner.py:105} INFO - Job 772: Subtask generator_stream_data
[2025-08-05T22:29:14.445+0000] {task_command.py:467} INFO - Running <TaskInstance: stream_generator.generator_stream_data manual__2025-08-05T22:29:12.592872+00:00 [running]> on host 86211193b7ee
[2025-08-05T22:29:14.488+0000] {taskinstance.py:3134} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='GGCODE' AIRFLOW_CTX_DAG_ID='stream_generator' AIRFLOW_CTX_TASK_ID='generator_stream_data' AIRFLOW_CTX_EXECUTION_DATE='2025-08-05T22:29:12.592872+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='manual__2025-08-05T22:29:12.592872+00:00'
[2025-08-05T22:29:14.488+0000] {taskinstance.py:732} INFO - ::endgroup::
[2025-08-05T22:29:14.683+0000] {conn.py:396} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=bootstrap-0 host=kafka-broker-2:19092 <connecting> [IPv4 ('172.18.0.7', 19092)]>: connecting to kafka-broker-2:19092 [('172.18.0.7', 19092) IPv4]
[2025-08-05T22:29:14.723+0000] {conn.py:618} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=bootstrap-0 host=kafka-broker-2:19092 <checking_api_versions_recv> [IPv4 ('172.18.0.7', 19092)]>: Broker version identified as 2.6
[2025-08-05T22:29:14.725+0000] {conn.py:457} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=bootstrap-0 host=kafka-broker-2:19092 <connected> [IPv4 ('172.18.0.7', 19092)]>: Connection complete.
[2025-08-05T22:29:14.855+0000] {conn.py:396} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=6 host=kafka-broker-3:19092 <connecting> [IPv4 ('172.18.0.9', 19092)]>: connecting to kafka-broker-3:19092 [('172.18.0.9', 19092) IPv4]
[2025-08-05T22:29:14.857+0000] {conn.py:457} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=6 host=kafka-broker-3:19092 <connected> [IPv4 ('172.18.0.9', 19092)]>: Connection complete.
[2025-08-05T22:29:14.857+0000] {conn.py:945} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=bootstrap-0 host=kafka-broker-2:19092 <connected> [IPv4 ('172.18.0.7', 19092)]>: Closing connection. 
[2025-08-05T22:29:14.861+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Autumn Booker', 'song': 'Pulse', 'album': 'Threshold', 'genre': 'Rock', 'artist': 'Eric Mullins', 'stream_date': '2001-05-09'}
[2025-08-05T22:29:14.945+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Laura Wang', 'song': 'Velocity', 'album': 'Paragon', 'genre': 'Metal', 'artist': 'Rebecca Hayes DVM', 'stream_date': '1980-06-02'}
[2025-08-05T22:29:14.947+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Desiree Blackburn', 'song': 'Aurora?', 'album': 'Static', 'genre': 'Hip-Hop', 'artist': 'Andre Marks', 'stream_date': '2000-10-22'}
[2025-08-05T22:29:14.948+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Gwendolyn Johnson', 'song': 'Vortex', 'album': 'Islands', 'genre': 'R&B', 'artist': 'Kimberly Reed', 'stream_date': '1972-10-24'}
[2025-08-05T22:29:14.949+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Regina Rosales', 'song': 'Whispers', 'album': 'Ascension', 'genre': 'Classical', 'artist': 'Brittany Mccoy', 'stream_date': '1993-11-14'}
[2025-08-05T22:29:14.950+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Daniel Moore', 'song': 'Solstice', 'album': 'Ascension', 'genre': 'Hip-Hop', 'artist': 'Alexander Sampson', 'stream_date': '1992-11-29'}
[2025-08-05T22:29:14.950+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Maria Owens', 'song': 'Mirage?', 'album': 'Static', 'genre': 'Electronic', 'artist': 'Gerald Gilbert', 'stream_date': '2010-05-23'}
[2025-08-05T22:29:14.951+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Victoria Valdez', 'song': 'Vortex', 'album': 'Exodus', 'genre': 'R&B', 'artist': 'Ruben Blevins', 'stream_date': '2010-01-17'}
[2025-08-05T22:29:14.952+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Melinda Allen', 'song': 'Vapor', 'album': 'Utopia', 'genre': 'Jazz', 'artist': 'Michelle Warren', 'stream_date': '2016-10-23'}
[2025-08-05T22:29:14.953+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Elizabeth Davis DDS', 'song': 'Solace', 'album': 'Islands', 'genre': 'Electronic', 'artist': 'Kelly Rowe', 'stream_date': '1982-08-28'}
[2025-08-05T22:29:14.954+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Nathaniel Hanna', 'song': 'Aurora', 'album': 'Daybreak', 'genre': 'Rock', 'artist': 'Brian Montgomery', 'stream_date': '1980-07-10'}
[2025-08-05T22:29:14.955+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Joseph Stanton', 'song': 'Tempest', 'album': 'Islands', 'genre': 'Jazz', 'artist': 'Ronald Edwards', 'stream_date': '2005-10-08'}
[2025-08-05T22:29:14.956+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Nicole James', 'song': 'Horizon!', 'album': 'Rebellion', 'genre': 'Jazz', 'artist': 'Juan Thomas', 'stream_date': '1986-11-12'}
[2025-08-05T22:29:14.958+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Kelly Bishop', 'song': 'Radiant', 'album': 'Islands', 'genre': 'Electronic', 'artist': 'Aaron Woods', 'stream_date': '1986-09-16'}
[2025-08-05T22:29:14.959+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Walter Mccullough', 'song': 'Prism!', 'album': 'Nightfall', 'genre': 'Classical', 'artist': 'Heidi Rodgers', 'stream_date': '1973-10-22'}
[2025-08-05T22:29:14.960+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Carl Wilson', 'song': 'Solace', 'album': 'Utopia', 'genre': 'Pop', 'artist': 'Brian Odonnell', 'stream_date': '2000-01-29'}
[2025-08-05T22:29:14.961+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Vanessa Burns', 'song': 'Spectrum', 'album': 'Paragon', 'genre': 'Hip-Hop', 'artist': 'Leslie West', 'stream_date': '1986-02-13'}
[2025-08-05T22:29:14.962+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Helen Roberson', 'song': 'Pulse!', 'album': 'Nightfall', 'genre': 'Jazz', 'artist': 'Patricia Bailey', 'stream_date': '1993-06-24'}
[2025-08-05T22:29:14.963+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Tony Reed', 'song': 'Celestial', 'album': 'Paragon', 'genre': 'Rock', 'artist': 'Patricia Powell', 'stream_date': '1985-03-26'}
[2025-08-05T22:29:14.965+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Jennifer Nguyen', 'song': 'Celestial', 'album': 'Exodus', 'genre': 'R&B', 'artist': 'Timothy White', 'stream_date': '1995-09-18'}
[2025-08-05T22:29:14.966+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Linda Curry', 'song': 'Luminous', 'album': 'Ascension', 'genre': 'Rock', 'artist': 'Joseph Williams', 'stream_date': '1993-03-22'}
[2025-08-05T22:29:14.966+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Sarah Bright', 'song': 'Tempest', 'album': 'Paragon', 'genre': 'Hip-Hop', 'artist': 'Kathleen Schroeder', 'stream_date': '2010-05-29'}
[2025-08-05T22:29:14.968+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Sharon Thomas', 'song': 'Serenity', 'album': 'Utopia', 'genre': 'Hip-Hop', 'artist': 'Catherine Golden', 'stream_date': '1973-02-23'}
[2025-08-05T22:29:14.968+0000] {streams_kafka_operator.py:57} INFO - 100 transactions sent has been sent to kafka stream_data!
[2025-08-05T22:29:14.970+0000] {conn.py:945} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=6 host=kafka-broker-3:19092 <connected> [IPv4 ('172.18.0.9', 19092)]>: Closing connection. 
[2025-08-05T22:29:14.970+0000] {conn.py:945} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=4 host=kafka-broker-1:19092 <connected> [IPv4 ('172.18.0.8', 19092)]>: Closing connection. 
[2025-08-05T22:29:14.994+0000] {taskinstance.py:341} INFO - ::group::Post task execution logs
[2025-08-05T22:29:14.995+0000] {taskinstance.py:353} INFO - Marking task as SUCCESS. dag_id=stream_generator, task_id=generator_stream_data, run_id=manual__2025-08-05T22:29:12.592872+00:00, execution_date=20250805T222912, start_date=20250805T222914, end_date=20250805T222914
[2025-08-05T22:29:15.102+0000] {local_task_job_runner.py:266} INFO - Task exited with return code 0
[2025-08-05T22:29:15.120+0000] {taskinstance.py:3901} INFO - 0 downstream tasks scheduled from follow-on schedule check
[2025-08-05T22:29:15.121+0000] {local_task_job_runner.py:245} INFO - ::endgroup::
