[2025-08-06T23:37:49.056+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2025-08-06T23:37:49.068+0000] {taskinstance.py:2614} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: stream_generator.generator_stream_data manual__2025-08-06T23:37:48.394681+00:00 [queued]>
[2025-08-06T23:37:49.073+0000] {taskinstance.py:2614} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: stream_generator.generator_stream_data manual__2025-08-06T23:37:48.394681+00:00 [queued]>
[2025-08-06T23:37:49.073+0000] {taskinstance.py:2867} INFO - Starting attempt 1 of 1
[2025-08-06T23:37:49.081+0000] {taskinstance.py:2890} INFO - Executing <Task(StreamProduceOperator): generator_stream_data> on 2025-08-06 23:37:48.394681+00:00
[2025-08-06T23:37:49.084+0000] {logging_mixin.py:190} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:70 DeprecationWarning: This process (pid=631) is multi-threaded, use of fork() may lead to deadlocks in the child.
[2025-08-06T23:37:49.085+0000] {standard_task_runner.py:72} INFO - Started process 634 to run task
[2025-08-06T23:37:49.084+0000] {standard_task_runner.py:104} INFO - Running: ['***', 'tasks', 'run', 'stream_generator', 'generator_stream_data', 'manual__2025-08-06T23:37:48.394681+00:00', '--job-id', '804', '--raw', '--subdir', 'DAGS_FOLDER/streams_generator.py', '--cfg-path', '/tmp/tmpx1ri61ls']
[2025-08-06T23:37:49.085+0000] {standard_task_runner.py:105} INFO - Job 804: Subtask generator_stream_data
[2025-08-06T23:37:49.102+0000] {task_command.py:467} INFO - Running <TaskInstance: stream_generator.generator_stream_data manual__2025-08-06T23:37:48.394681+00:00 [running]> on host fa37cd2eaec1
[2025-08-06T23:37:49.130+0000] {taskinstance.py:3134} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='GGCODE' AIRFLOW_CTX_DAG_ID='stream_generator' AIRFLOW_CTX_TASK_ID='generator_stream_data' AIRFLOW_CTX_EXECUTION_DATE='2025-08-06T23:37:48.394681+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='manual__2025-08-06T23:37:48.394681+00:00'
[2025-08-06T23:37:49.130+0000] {taskinstance.py:732} INFO - ::endgroup::
[2025-08-06T23:37:49.251+0000] {conn.py:396} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=bootstrap-0 host=kafka-broker-2:19092 <connecting> [IPv4 ('172.18.0.10', 19092)]>: connecting to kafka-broker-2:19092 [('172.18.0.10', 19092) IPv4]
[2025-08-06T23:37:49.260+0000] {conn.py:618} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=bootstrap-0 host=kafka-broker-2:19092 <checking_api_versions_recv> [IPv4 ('172.18.0.10', 19092)]>: Broker version identified as 2.6
[2025-08-06T23:37:49.260+0000] {conn.py:457} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=bootstrap-0 host=kafka-broker-2:19092 <connected> [IPv4 ('172.18.0.10', 19092)]>: Connection complete.
[2025-08-06T23:37:49.363+0000] {conn.py:396} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=6 host=kafka-broker-3:19092 <connecting> [IPv4 ('172.18.0.9', 19092)]>: connecting to kafka-broker-3:19092 [('172.18.0.9', 19092) IPv4]
[2025-08-06T23:37:49.364+0000] {conn.py:457} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=6 host=kafka-broker-3:19092 <connected> [IPv4 ('172.18.0.9', 19092)]>: Connection complete.
[2025-08-06T23:37:49.364+0000] {conn.py:945} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=bootstrap-0 host=kafka-broker-2:19092 <connected> [IPv4 ('172.18.0.10', 19092)]>: Closing connection. 
[2025-08-06T23:37:49.365+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Paul Brooks', 'song': 'Horizon!', 'album': 'Elysium', 'genre': 'Rock', 'artist': 'Lee Morales', 'stream_date': '2024-10-28'}
[2025-08-06T23:37:49.419+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Kayla Lewis', 'song': 'Anthem', 'album': 'Utopia', 'genre': 'Pop', 'artist': 'Elizabeth Powers', 'stream_date': '2025-07-13'}
[2025-08-06T23:37:49.420+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Stephen Gonzalez', 'song': 'Reverie', 'album': 'Sanctuary', 'genre': 'Country', 'artist': 'Zachary Banks', 'stream_date': '2025-02-15'}
[2025-08-06T23:37:49.420+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Katherine Smith', 'song': 'Horizon!', 'album': 'Static', 'genre': 'Country', 'artist': 'Caroline Richard', 'stream_date': '2025-04-04'}
[2025-08-06T23:37:49.420+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Chad Hobbs', 'song': 'Spectrum', 'album': 'Threshold', 'genre': 'Pop', 'artist': 'Michael Herman', 'stream_date': '2024-08-26'}
[2025-08-06T23:37:49.421+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Dr. Scott Lewis MD', 'song': 'Aurora', 'album': 'Threshold', 'genre': 'Reggae', 'artist': 'Tina Becker', 'stream_date': '2025-08-04'}
[2025-08-06T23:37:49.421+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Andrew Holt', 'song': 'Pulse', 'album': 'Ascension', 'genre': 'Pop', 'artist': 'Leslie Stout', 'stream_date': '2025-03-27'}
[2025-08-06T23:37:49.422+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Trevor Long', 'song': 'Crescendo', 'album': 'Elysium', 'genre': 'Pop', 'artist': 'Ashley Dean', 'stream_date': '2025-04-18'}
[2025-08-06T23:37:49.423+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Keith Ramsey', 'song': 'Pulse', 'album': 'Daybreak', 'genre': 'Jazz', 'artist': 'Leroy Wilson', 'stream_date': '2024-12-25'}
[2025-08-06T23:37:49.425+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Sharon Holloway', 'song': 'Eclipse', 'album': 'Ascension', 'genre': 'Reggae', 'artist': 'Sara Bradley', 'stream_date': '2025-04-22'}
[2025-08-06T23:37:49.426+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Cathy Rodriguez', 'song': 'Pulse!', 'album': 'Nightfall', 'genre': 'Rock', 'artist': 'Matthew Smith', 'stream_date': '2025-08-20'}
[2025-08-06T23:37:49.428+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Linda Griffith', 'song': 'Tempest', 'album': 'Exodus', 'genre': 'Reggae', 'artist': 'Susan Shea', 'stream_date': '2025-05-26'}
[2025-08-06T23:37:49.430+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'John Adams', 'song': 'Pulse!', 'album': 'Nightfall', 'genre': 'Country', 'artist': 'John Mendoza', 'stream_date': '2024-10-23'}
[2025-08-06T23:37:49.431+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Michael Carter', 'song': 'Solstice', 'album': 'Islands', 'genre': 'Rock', 'artist': 'Laura Welch', 'stream_date': '2025-05-27'}
[2025-08-06T23:37:49.432+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Marissa Roberts', 'song': 'Echo?', 'album': 'Visions', 'genre': 'Pop', 'artist': 'Marcus Hopkins', 'stream_date': '2024-12-08'}
[2025-08-06T23:37:49.434+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Betty Reed', 'song': 'Radiance', 'album': 'Limelight', 'genre': 'Jazz', 'artist': 'Heather Hall', 'stream_date': '2025-01-21'}
[2025-08-06T23:37:49.437+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Jason Johnson', 'song': 'Vortex', 'album': 'Exodus', 'genre': 'Hip-Hop', 'artist': 'Kenneth Brown', 'stream_date': '2025-01-10'}
[2025-08-06T23:37:49.440+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Jeffrey Brock', 'song': 'Reverie', 'album': 'Limelight', 'genre': 'Classical', 'artist': 'Ivan Taylor MD', 'stream_date': '2025-05-30'}
[2025-08-06T23:37:49.444+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Melissa Allen', 'song': 'Velocity', 'album': 'Sanctuary', 'genre': 'Reggae', 'artist': 'Mary Murphy', 'stream_date': '2024-12-14'}
[2025-08-06T23:37:49.446+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Stephen Hernandez', 'song': 'Labyrinth', 'album': 'Threshold', 'genre': 'Metal', 'artist': 'Kelly Walker', 'stream_date': '2025-09-04'}
[2025-08-06T23:37:49.448+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'David Carey', 'song': 'Pulse', 'album': 'Rebellion', 'genre': 'Classical', 'artist': 'Eric Johnson', 'stream_date': '2024-10-11'}
[2025-08-06T23:37:49.450+0000] {streams_kafka_operator.py:57} INFO - 100 transactions sent has been sent to kafka stream_data!
[2025-08-06T23:37:49.451+0000] {conn.py:945} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=6 host=kafka-broker-3:19092 <connected> [IPv4 ('172.18.0.9', 19092)]>: Closing connection. 
[2025-08-06T23:37:49.457+0000] {taskinstance.py:341} INFO - ::group::Post task execution logs
[2025-08-06T23:37:49.457+0000] {taskinstance.py:353} INFO - Marking task as SUCCESS. dag_id=stream_generator, task_id=generator_stream_data, run_id=manual__2025-08-06T23:37:48.394681+00:00, execution_date=20250806T233748, start_date=20250806T233749, end_date=20250806T233749
[2025-08-06T23:37:49.512+0000] {local_task_job_runner.py:266} INFO - Task exited with return code 0
[2025-08-06T23:37:49.525+0000] {taskinstance.py:3901} INFO - 0 downstream tasks scheduled from follow-on schedule check
[2025-08-06T23:37:49.526+0000] {local_task_job_runner.py:245} INFO - ::endgroup::
