[2025-08-07T18:07:16.905+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2025-08-07T18:07:16.918+0000] {taskinstance.py:2614} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: stream_generator.generator_stream_data manual__2025-08-07T18:07:15.996841+00:00 [queued]>
[2025-08-07T18:07:16.926+0000] {taskinstance.py:2614} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: stream_generator.generator_stream_data manual__2025-08-07T18:07:15.996841+00:00 [queued]>
[2025-08-07T18:07:16.927+0000] {taskinstance.py:2867} INFO - Starting attempt 1 of 1
[2025-08-07T18:07:16.937+0000] {taskinstance.py:2890} INFO - Executing <Task(StreamProduceOperator): generator_stream_data> on 2025-08-07 18:07:15.996841+00:00
[2025-08-07T18:07:16.944+0000] {logging_mixin.py:190} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:70 DeprecationWarning: This process (pid=275) is multi-threaded, use of fork() may lead to deadlocks in the child.
[2025-08-07T18:07:16.943+0000] {standard_task_runner.py:104} INFO - Running: ['***', 'tasks', 'run', 'stream_generator', 'generator_stream_data', 'manual__2025-08-07T18:07:15.996841+00:00', '--job-id', '829', '--raw', '--subdir', 'DAGS_FOLDER/streams_generator.py', '--cfg-path', '/tmp/tmps7ghc4h6']
[2025-08-07T18:07:16.945+0000] {standard_task_runner.py:72} INFO - Started process 280 to run task
[2025-08-07T18:07:16.946+0000] {standard_task_runner.py:105} INFO - Job 829: Subtask generator_stream_data
[2025-08-07T18:07:16.991+0000] {task_command.py:467} INFO - Running <TaskInstance: stream_generator.generator_stream_data manual__2025-08-07T18:07:15.996841+00:00 [running]> on host 476c1de9f946
[2025-08-07T18:07:17.081+0000] {taskinstance.py:3134} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='GGCODE' AIRFLOW_CTX_DAG_ID='stream_generator' AIRFLOW_CTX_TASK_ID='generator_stream_data' AIRFLOW_CTX_EXECUTION_DATE='2025-08-07T18:07:15.996841+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='manual__2025-08-07T18:07:15.996841+00:00'
[2025-08-07T18:07:17.082+0000] {taskinstance.py:732} INFO - ::endgroup::
[2025-08-07T18:07:17.299+0000] {conn.py:396} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=bootstrap-0 host=kafka-broker-2:19092 <connecting> [IPv4 ('172.18.0.9', 19092)]>: connecting to kafka-broker-2:19092 [('172.18.0.9', 19092) IPv4]
[2025-08-07T18:07:17.303+0000] {conn.py:618} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=bootstrap-0 host=kafka-broker-2:19092 <checking_api_versions_recv> [IPv4 ('172.18.0.9', 19092)]>: Broker version identified as 2.6
[2025-08-07T18:07:17.303+0000] {conn.py:457} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=bootstrap-0 host=kafka-broker-2:19092 <connected> [IPv4 ('172.18.0.9', 19092)]>: Connection complete.
[2025-08-07T18:07:17.407+0000] {conn.py:396} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=6 host=kafka-broker-3:19092 <connecting> [IPv4 ('172.18.0.8', 19092)]>: connecting to kafka-broker-3:19092 [('172.18.0.8', 19092) IPv4]
[2025-08-07T18:07:17.408+0000] {conn.py:457} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=6 host=kafka-broker-3:19092 <connected> [IPv4 ('172.18.0.8', 19092)]>: Connection complete.
[2025-08-07T18:07:17.408+0000] {conn.py:945} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=bootstrap-0 host=kafka-broker-2:19092 <connected> [IPv4 ('172.18.0.9', 19092)]>: Closing connection. 
[2025-08-07T18:07:17.414+0000] {cluster.py:316} ERROR - Topic stream_data not found in cluster metadata
[2025-08-07T18:07:17.518+0000] {cluster.py:316} ERROR - Topic stream_data not found in cluster metadata
[2025-08-07T18:07:17.627+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Lisa Hicks', 'song': 'Anthem', 'album': 'Nightfall', 'genre': 'R&B', 'artist': 'Nicholas Jackson', 'stream_date': '2025-02-21'}
[2025-08-07T18:07:17.660+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Brian Wright', 'song': 'Fragment', 'album': 'Sanctuary', 'genre': 'Pop', 'artist': 'Katelyn Brown', 'stream_date': '2024-10-07'}
[2025-08-07T18:07:17.660+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Tanner Blanchard', 'song': 'Pulse!', 'album': 'Islands', 'genre': 'Electronic', 'artist': 'Kathy Miller', 'stream_date': '2025-05-13'}
[2025-08-07T18:07:17.661+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'James Cuevas', 'song': 'Vortex', 'album': 'Paragon', 'genre': 'R&B', 'artist': 'Shannon Young', 'stream_date': '2024-09-26'}
[2025-08-07T18:07:17.661+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Eric Briggs', 'song': 'Pulse!', 'album': 'Static', 'genre': 'Pop', 'artist': 'Peter Baker', 'stream_date': '2025-01-18'}
[2025-08-07T18:07:17.662+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Douglas Rush', 'song': 'Constellation', 'album': 'Nightfall', 'genre': 'R&B', 'artist': 'Rodney Stewart', 'stream_date': '2025-08-09'}
[2025-08-07T18:07:17.662+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Melissa Cooper', 'song': 'Constellation', 'album': 'Utopia', 'genre': 'Pop', 'artist': 'Michael Hopkins', 'stream_date': '2025-01-09'}
[2025-08-07T18:07:17.662+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Mary Miranda', 'song': 'Vortex', 'album': 'Utopia', 'genre': 'Rock', 'artist': 'Philip Harris', 'stream_date': '2025-08-26'}
[2025-08-07T18:07:17.663+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Sheila Bender', 'song': 'Gravity', 'album': 'Rebellion', 'genre': 'Country', 'artist': 'Michelle Arroyo', 'stream_date': '2024-09-25'}
[2025-08-07T18:07:17.663+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Catherine Mata', 'song': 'Prism!', 'album': 'Elysium', 'genre': 'Classical', 'artist': 'Frank Wilson', 'stream_date': '2025-01-26'}
[2025-08-07T18:07:17.664+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Jonathan Walker', 'song': 'Odyssey', 'album': 'Islands', 'genre': 'Classical', 'artist': 'Nicole Ho', 'stream_date': '2025-07-11'}
[2025-08-07T18:07:17.664+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Erica Shelton', 'song': 'Crescendo', 'album': 'Rebellion', 'genre': 'Reggae', 'artist': 'Kathryn Craig', 'stream_date': '2025-05-27'}
[2025-08-07T18:07:17.664+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Hunter Hamilton', 'song': 'Aurora', 'album': 'Visions', 'genre': 'Rock', 'artist': 'Charlotte Craig', 'stream_date': '2025-04-18'}
[2025-08-07T18:07:17.665+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Melissa Roberts', 'song': 'Echo?', 'album': 'Islands', 'genre': 'Pop', 'artist': 'Michael Johnson', 'stream_date': '2024-11-15'}
[2025-08-07T18:07:17.665+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Jennifer Rose', 'song': 'Radiance', 'album': 'Afterglow', 'genre': 'Electronic', 'artist': 'Jessica Perry MD', 'stream_date': '2025-01-10'}
[2025-08-07T18:07:17.666+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Teresa Jones', 'song': 'Radiant', 'album': 'Exodus', 'genre': 'Classical', 'artist': 'Andrea Ortiz', 'stream_date': '2024-09-23'}
[2025-08-07T18:07:17.666+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Kayla Weaver', 'song': 'Drift', 'album': 'Nightfall', 'genre': 'Reggae', 'artist': 'Eric Curtis', 'stream_date': '2025-05-11'}
[2025-08-07T18:07:17.666+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Laurie Smith', 'song': 'Infinity', 'album': 'Sanctuary', 'genre': 'Reggae', 'artist': 'George Stevens', 'stream_date': '2025-08-25'}
[2025-08-07T18:07:17.667+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Bruce Harrington', 'song': 'Echo?', 'album': 'Exodus', 'genre': 'R&B', 'artist': 'Janice Carpenter', 'stream_date': '2025-03-30'}
[2025-08-07T18:07:17.667+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Christopher Morales', 'song': 'Anthem', 'album': 'Static', 'genre': 'Hip-Hop', 'artist': 'Jeremiah Williams', 'stream_date': '2024-12-24'}
[2025-08-07T18:07:17.668+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Paula Henderson', 'song': 'Drift', 'album': 'Islands', 'genre': 'Metal', 'artist': 'Alison Wolf', 'stream_date': '2025-09-04'}
[2025-08-07T18:07:17.668+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Martin Watts', 'song': 'Gravity', 'album': 'Paragon', 'genre': 'Jazz', 'artist': 'Karen Gardner', 'stream_date': '2024-09-03'}
[2025-08-07T18:07:17.668+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Nancy Combs', 'song': 'Luminous', 'album': 'Utopia', 'genre': 'Hip-Hop', 'artist': 'Allen Walsh', 'stream_date': '2025-01-30'}
[2025-08-07T18:07:17.669+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Donna Santos', 'song': 'Serenity', 'album': 'Paragon', 'genre': 'Electronic', 'artist': 'Amber Contreras', 'stream_date': '2025-06-17'}
[2025-08-07T18:07:17.630+0000] {conn.py:457} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=5 host=kafka-broker-2:19092 <connected> [IPv4 ('172.18.0.9', 19092)]>: Connection complete.
[2025-08-07T18:07:17.674+0000] {streams_kafka_operator.py:57} INFO - 100 transactions sent has been sent to kafka stream_data!
[2025-08-07T18:07:17.674+0000] {conn.py:945} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=6 host=kafka-broker-3:19092 <connected> [IPv4 ('172.18.0.8', 19092)]>: Closing connection. 
[2025-08-07T18:07:17.675+0000] {conn.py:945} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=5 host=kafka-broker-2:19092 <connected> [IPv4 ('172.18.0.9', 19092)]>: Closing connection. 
[2025-08-07T18:07:17.682+0000] {taskinstance.py:341} INFO - ::group::Post task execution logs
[2025-08-07T18:07:17.682+0000] {taskinstance.py:353} INFO - Marking task as SUCCESS. dag_id=stream_generator, task_id=generator_stream_data, run_id=manual__2025-08-07T18:07:15.996841+00:00, execution_date=20250807T180715, start_date=20250807T180716, end_date=20250807T180717
[2025-08-07T18:07:17.747+0000] {local_task_job_runner.py:266} INFO - Task exited with return code 0
[2025-08-07T18:07:17.763+0000] {taskinstance.py:3901} INFO - 0 downstream tasks scheduled from follow-on schedule check
[2025-08-07T18:07:17.765+0000] {local_task_job_runner.py:245} INFO - ::endgroup::
