[2025-08-05T21:29:54.393+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2025-08-05T21:29:54.414+0000] {taskinstance.py:2614} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: stream_generator.generator_stream_data scheduled__2025-02-05T00:00:00+00:00 [queued]>
[2025-08-05T21:29:54.429+0000] {taskinstance.py:2614} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: stream_generator.generator_stream_data scheduled__2025-02-05T00:00:00+00:00 [queued]>
[2025-08-05T21:29:54.430+0000] {taskinstance.py:2867} INFO - Starting attempt 1 of 1
[2025-08-05T21:29:54.541+0000] {taskinstance.py:2890} INFO - Executing <Task(StreamProduceOperator): generator_stream_data> on 2025-02-05 00:00:00+00:00
[2025-08-05T21:29:54.555+0000] {logging_mixin.py:190} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:70 DeprecationWarning: This process (pid=539) is multi-threaded, use of fork() may lead to deadlocks in the child.
[2025-08-05T21:29:54.557+0000] {standard_task_runner.py:72} INFO - Started process 563 to run task
[2025-08-05T21:29:54.557+0000] {standard_task_runner.py:104} INFO - Running: ['***', 'tasks', 'run', 'stream_generator', 'generator_stream_data', 'scheduled__2025-02-05T00:00:00+00:00', '--job-id', '724', '--raw', '--subdir', 'DAGS_FOLDER/streams_generator.py', '--cfg-path', '/tmp/tmpnw89f5hi']
[2025-08-05T21:29:54.559+0000] {standard_task_runner.py:105} INFO - Job 724: Subtask generator_stream_data
[2025-08-05T21:29:54.631+0000] {task_command.py:467} INFO - Running <TaskInstance: stream_generator.generator_stream_data scheduled__2025-02-05T00:00:00+00:00 [running]> on host ef2c5d727bcb
[2025-08-05T21:29:54.741+0000] {taskinstance.py:3134} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='GGCODE' AIRFLOW_CTX_DAG_ID='stream_generator' AIRFLOW_CTX_TASK_ID='generator_stream_data' AIRFLOW_CTX_EXECUTION_DATE='2025-02-05T00:00:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2025-02-05T00:00:00+00:00'
[2025-08-05T21:29:54.742+0000] {taskinstance.py:732} INFO - ::endgroup::
[2025-08-05T21:29:54.764+0000] {conn.py:396} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=bootstrap-0 host=kafka-broker-3:19092 <connecting> [IPv4 ('172.18.0.9', 19092)]>: connecting to kafka-broker-3:19092 [('172.18.0.9', 19092) IPv4]
[2025-08-05T21:29:54.768+0000] {conn.py:618} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=bootstrap-0 host=kafka-broker-3:19092 <checking_api_versions_recv> [IPv4 ('172.18.0.9', 19092)]>: Broker version identified as 2.6
[2025-08-05T21:29:54.769+0000] {conn.py:457} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=bootstrap-0 host=kafka-broker-3:19092 <connected> [IPv4 ('172.18.0.9', 19092)]>: Connection complete.
[2025-08-05T21:29:54.877+0000] {conn.py:396} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=4 host=kafka-broker-1:19092 <connecting> [IPv4 ('172.18.0.8', 19092)]>: connecting to kafka-broker-1:19092 [('172.18.0.8', 19092) IPv4]
[2025-08-05T21:29:54.878+0000] {conn.py:457} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=4 host=kafka-broker-1:19092 <connected> [IPv4 ('172.18.0.8', 19092)]>: Connection complete.
[2025-08-05T21:29:54.878+0000] {conn.py:945} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=bootstrap-0 host=kafka-broker-3:19092 <connected> [IPv4 ('172.18.0.9', 19092)]>: Closing connection. 
[2025-08-05T21:29:54.883+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Jessica Griffin', 'song': 'Aurora?', 'album': 'Daybreak', 'genre': 'Reggae', 'artist': 'David Gilbert', 'stream_date': '2012-11-07'}
[2025-08-05T21:29:55.036+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Jessica Smith', 'song': 'Quantum', 'album': 'Rebellion', 'genre': 'Classical', 'artist': 'Brenda Wright', 'stream_date': '1989-01-01'}
[2025-08-05T21:29:55.039+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Dustin Shields', 'song': 'Aurora', 'album': 'Afterglow', 'genre': 'R&B', 'artist': 'Jason Lang', 'stream_date': '1985-02-07'}
[2025-08-05T21:29:55.041+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Mark Williams', 'song': 'Nomad', 'album': 'Islands', 'genre': 'Metal', 'artist': 'Ian Burns', 'stream_date': '1981-12-29'}
[2025-08-05T21:29:55.042+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Robert Rodriguez', 'song': 'Paradox', 'album': 'Sanctuary', 'genre': 'R&B', 'artist': 'Richard Banks', 'stream_date': '1998-07-08'}
[2025-08-05T21:29:55.043+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Justin Johnson', 'song': 'Odyssey', 'album': 'Daybreak', 'genre': 'Reggae', 'artist': 'Rachel Zavala', 'stream_date': '1990-05-07'}
[2025-08-05T21:29:55.045+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Angelica West', 'song': 'Prism!', 'album': 'Islands', 'genre': 'Hip-Hop', 'artist': 'Melissa Moss', 'stream_date': '2019-09-21'}
[2025-08-05T21:29:55.046+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Blake Stuart', 'song': 'Phoenix', 'album': 'Paragon', 'genre': 'Country', 'artist': 'Cheryl Guerrero', 'stream_date': '2009-04-02'}
[2025-08-05T21:29:55.048+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Christopher Johnson', 'song': 'Aurora?', 'album': 'Paragon', 'genre': 'Reggae', 'artist': 'Dr. Christopher Mcdaniel', 'stream_date': '1991-11-26'}
[2025-08-05T21:29:55.049+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Ann Fleming', 'song': 'Horizon', 'album': 'Static', 'genre': 'Metal', 'artist': 'Dean Cortez', 'stream_date': '2008-06-07'}
[2025-08-05T21:29:55.051+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Bailey Cox', 'song': 'Gravity', 'album': 'Exodus', 'genre': 'Classical', 'artist': 'Timothy Cunningham', 'stream_date': '2007-09-17'}
[2025-08-05T21:29:55.052+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'John Cooper', 'song': 'Pulse!', 'album': 'Threshold', 'genre': 'Hip-Hop', 'artist': 'Amanda Andrews', 'stream_date': '1986-01-20'}
[2025-08-05T21:29:55.052+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'John Owens', 'song': 'Quantum', 'album': 'Static', 'genre': 'Country', 'artist': 'Patricia Rodriguez', 'stream_date': '1981-06-16'}
[2025-08-05T21:29:55.053+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Jorge Olsen', 'song': 'Velvet', 'album': 'Threshold', 'genre': 'Classical', 'artist': 'Patrick Evans', 'stream_date': '2024-01-24'}
[2025-08-05T21:29:55.054+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Nicole Barber', 'song': 'Solace', 'album': 'Limelight', 'genre': 'Hip-Hop', 'artist': 'Jose Davis', 'stream_date': '2004-04-15'}
[2025-08-05T21:29:55.055+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Elizabeth Bailey', 'song': 'Momentum', 'album': 'Paragon', 'genre': 'Reggae', 'artist': 'Tina Gonzales', 'stream_date': '1993-10-28'}
[2025-08-05T21:29:55.056+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Jennifer Anderson', 'song': 'Mirage?', 'album': 'Sanctuary', 'genre': 'Hip-Hop', 'artist': 'Brittany West', 'stream_date': '2022-01-09'}
[2025-08-05T21:29:55.057+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Jessica Greene', 'song': 'Aurora?', 'album': 'Sanctuary', 'genre': 'Electronic', 'artist': 'Jennifer Johnson', 'stream_date': '1984-12-03'}
[2025-08-05T21:29:55.058+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Devin Williamson', 'song': 'Nomad', 'album': 'Limelight', 'genre': 'Reggae', 'artist': 'Tara Foley', 'stream_date': '1978-11-02'}
[2025-08-05T21:29:55.059+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Tiffany Schmidt', 'song': 'Fragment', 'album': 'Daybreak', 'genre': 'Hip-Hop', 'artist': 'Katherine Contreras', 'stream_date': '2011-09-20'}
[2025-08-05T21:29:55.060+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Christopher Gonzalez', 'song': 'Luminous', 'album': 'Utopia', 'genre': 'Country', 'artist': 'Ronald Henderson', 'stream_date': '1972-10-20'}
[2025-08-05T21:29:55.062+0000] {streams_kafka_operator.py:57} INFO - 100 transactions sent has been sent to kafka stream_data!
[2025-08-05T21:29:55.062+0000] {conn.py:945} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=4 host=kafka-broker-1:19092 <connected> [IPv4 ('172.18.0.8', 19092)]>: Closing connection. 
[2025-08-05T21:29:55.070+0000] {taskinstance.py:341} INFO - ::group::Post task execution logs
[2025-08-05T21:29:55.071+0000] {taskinstance.py:353} INFO - Marking task as SUCCESS. dag_id=stream_generator, task_id=generator_stream_data, run_id=scheduled__2025-02-05T00:00:00+00:00, execution_date=20250205T000000, start_date=20250805T212954, end_date=20250805T212955
[2025-08-05T21:29:55.114+0000] {local_task_job_runner.py:266} INFO - Task exited with return code 0
[2025-08-05T21:29:55.125+0000] {taskinstance.py:3901} INFO - 0 downstream tasks scheduled from follow-on schedule check
[2025-08-05T21:29:55.127+0000] {local_task_job_runner.py:245} INFO - ::endgroup::
